	gid	accident_cnt	geometry	schoolzone_num	safetysign_num	bump_num	child_num	school_num	facility_num	signal_num	busstop_num	crosswalk_num	sidewalk_num	ill_park	car_num	node	park_YN	foot_traf_mean	traffic	bigcar_ratio	rushhour_freq	road_width
1138	다사615060	0	MULTIPOLYGON (((127.0664363229652 37.15193334080171, 127.0664311764153 37.15283473468287, 127.0675572999239 37.15283884892749, 127.0675624331075 37.15193745491271, 127.0664363229652 37.15193334080171)))	0	0	0	0.0	0	0	0	0	0	0	35	27	0	1	147.37895833333332	99.81	0.006007597505932704	0.0	0.25
1139	다사615061	0	MULTIPOLYGON (((127.0664311764153 37.15283473468287, 127.0664260296362 37.15373612842598, 127.0675521665117 37.15374024280423, 127.0675572999239 37.15283884892749, 127.0664311764153 37.15283473468287)))	0	0	0	12.0	0	0	0	0	0	0	109	64	0	0	40.80677083333333	5655.745000000001	0.15559742958811085	95.45	0.5
1140	다사615062	0	MULTIPOLYGON (((127.0664260296362 37.15373612842598, 127.0664208826282 37.15463752203105, 127.0675470328712 37.15464163654296, 127.0675521665117 37.15374024280423, 127.0664260296362 37.15373612842598)))	0	1	0	0.0	0	0	0	0	0	0	120	2	0	0	81.5075	5655.745000000001	0.15559742958811085	95.45	0.5
1141	다사615065	0	MULTIPOLYGON (((127.0664105879248 37.15644030882709, 127.0664054402295 37.15734170201804, 127.0675316305786 37.15734581693086, 127.0675367649046 37.15644442360626, 127.0664105879248 37.15644030882709)))	0	0	0	6.0	0	0	0	0	1	4	0	114	0	0	97.82645833333332	7737.9900000000025	0.11419695793041836	29.77	0.5
1142	다사615066	0	MULTIPOLYGON (((127.0664054402295 37.15734170201804, 127.0664002923052 37.15824309507097, 127.067526496024 37.15824721011742, 127.0675316305786 37.15734581693086, 127.0664054402295 37.15734170201804)))	0	0	0	6.0	0	0	0	2	1	4	2	49	0	0	149.7509375	7737.9900000000025	0.11419695793041836	29.77	0.5
1143	다사615067	2	MULTIPOLYGON (((127.0664002923052 37.15824309507097, 127.0663951441517 37.15914448798583, 127.067521361241 37.15914860316594, 127.067526496024 37.15824721011742, 127.0664002923052 37.15824309507097)))	0	0	0	6.0	0	0	0	0	1	3	0	46	1	0	213.50593750000004	5801.906666666668	0.09587905900178836	47.10833333333333	0.5
1144	다사615068	0	MULTIPOLYGON (((127.0663951441517 37.15914448798583, 127.0663899957691 37.16004588076265, 127.0675162262295 37.16004999607642, 127.067521361241 37.15914860316594, 127.0663951441517 37.15914448798583)))	0	0	0	32.0	0	0	0	0	1	1	0	17	0	1	171.06197916666667	6748.1425	0.10186362674948282	53.555	0.5
1145	다사615069	0	MULTIPOLYGON (((127.0663899957691 37.16004588076265, 127.0663848471573 37.16094727340143, 127.0675110909894 37.16095138884886, 127.0675162262295 37.16004999607642, 127.0663899957691 37.16004588076265)))	0	0	0	13.0	0	0	0	0	0	0	0	99	0	1	36.9365625	99.81	0.006007597505932704	0.0	0.25
1146	다사615071	0	MULTIPOLYGON (((127.0663796983165 37.16184866590215, 127.0663745492465 37.16275005826483, 127.0675008198236 37.16275417397959, 127.0675059555208 37.16185278148324, 127.0663796983165 37.16184866590215)))	0	0	0	0.0	0	0	2	0	2	2	0	0	0	0	58.89588541666667	15531.896666666667	0.14939412899610416	77.60833333333333	0.9166666666666666
1147	다사615072	0	MULTIPOLYGON (((127.0663745492465 37.16275005826483, 127.0663693999473 37.16365145048946, 127.0674956838979 37.16365556633787, 127.0675008198236 37.16275417397959, 127.0663745492465 37.16275005826483)))	0	1	0	0.0	0	0	0	0	2	5	1	0	0	0	90.58822916666668	20423.1525	0.16504516687313567	91.4175	1.0
1148	다사615073	1	MULTIPOLYGON (((127.0663693999473 37.16365145048946, 127.066364250419 37.16455284257604, 127.0674905477436 37.16455695855812, 127.0674956838979 37.16365556633787, 127.0663693999473 37.16365145048946)))	0	0	0	0.0	0	0	0	0	0	3	0	7	0	0	18.422222222222214	20440.69	0.1650941406722104	92.05	1.0
1149	다사615075	0	MULTIPOLYGON (((127.0663591006615 37.16545423452456, 127.0663539506748 37.16635562633503, 127.0674802747493 37.16635974258446, 127.0674854113607 37.16545835064031, 127.0663591006615 37.16545423452456)))	0	0	0	0.0	0	0	0	0	2	4	0	71	0	0	67.15197916666665	2964.7649999999994	0.05648452396842295	42.575	0.5
1150	다사615076	0	MULTIPOLYGON (((127.0663539506748 37.16635562633503, 127.0663488004589 37.16725701800745, 127.0674751379092 37.16726113439055, 127.0674802747493 37.16635974258446, 127.0663539506748 37.16635562633503)))	0	2	0	0.0	0	0	7	0	4	6	1	12	1	1	25.934166666666666	4722.5075	0.09412667441388796	34.25375	0.625
1151	다사615077	0	MULTIPOLYGON (((127.0663488004589 37.16725701800745, 127.0663436500138 37.1681584095418, 127.0674700008405 37.1681625260586, 127.0674751379092 37.16726113439055, 127.0663488004589 37.16725701800745)))	0	0	0	0.0	0	0	5	2	5	8	1	8	0	1	48.51822916666667	7594.215	0.13153002462933785	20.745	0.75
1152	다사615078	1	MULTIPOLYGON (((127.0663436500138 37.1681584095418, 127.0663384993395 37.1690598009381, 127.0674648635432 37.16906391758857, 127.0674700008405 37.1681625260586, 127.0663436500138 37.1681584095418)))	0	0	0	17.0	0	11	2	0	5	5	0	50	0	0	86.10010416666668	7594.215	0.13153002462933785	20.745	0.75
1153	다사615079	0	MULTIPOLYGON (((127.0663384993395 37.1690598009381, 127.0663333484359 37.16996119219633, 127.0674597260172 37.1699653089805, 127.0674648635432 37.16906391758857, 127.0663384993395 37.1690598009381)))	0	2	0	14.0	0	0	4	0	6	12	1770	32	1	0	136.58123106060606	3707.875833333334	0.05645882760905373	64.51	0.625
1154	다사615081	0	MULTIPOLYGON (((127.0663281973031 37.17086258331652, 127.0663230459411 37.17176397429864, 127.0674494502794 37.17176809135017, 127.0674545882627 37.17086670023436, 127.0663281973031 37.17086258331652)))	1	1	0	39.0	1	0	0	1	1	3	0	0	0	0	75.405625	3474.3225	0.04930303915862023	40.0025	1.0
1155	다사615082	1	MULTIPOLYGON (((127.0663230459411 37.17176397429864, 127.0663178943498 37.17266536514268, 127.0674443120675 37.17266948232793, 127.0674494502794 37.17176809135017, 127.0663230459411 37.17176397429864)))	0	0	0	189.0	0	0	0	0	0	0	0	946	0	0	74.91802083333334	2058.232	0.07605151200036182	74.00200000000002	0.6
1156	다사615083	0	MULTIPOLYGON (((127.0663178943498 37.17266536514268, 127.0663127425292 37.17356675584868, 127.0674391736269 37.17357087316762, 127.0674443120675 37.17266948232793, 127.0663178943498 37.17266536514268)))	0	0	0	147.0	1	0	0	0	0	0	0	0	0	0	27.6490625	2058.232	0.07605151200036182	74.00200000000002	0.6
1157	다사615086	0	MULTIPOLYGON (((127.0663024382001 37.17536953684645, 127.0662972856916 37.17627092713826, 127.0674237569329 37.17627504485831, 127.0674288960596 37.1753736544328, 127.0663024382001 37.17536953684645)))	0	0	0	0.0	0	0	0	0	0	4	0	5	0	0	15.34901515151515	1257.0225	0.017954747488514937	43.2725	0.75
1158	다사615102	0	MULTIPOLYGON (((127.0662199705405 37.18979176494619, 127.0662148143617 37.19069315302873, 127.0673414997923 37.19069727288857, 127.0673466425798 37.18979588467227, 127.0662199705405 37.18979176494619)))	0	0	0	0.0	0	0	0	1	0	3	0	0	1	0	70.47437500000002	16086.22	0.12382836429854548	40.8	0.75
1159	다사616033	2	MULTIPOLYGON (((127.0677009427539 37.12759976434121, 127.0676958157342 37.12850116208244, 127.0688215787896 37.1285052620302, 127.0688266924591 37.12760386415576, 127.0677009427539 37.12759976434121)))	0	0	0	0.0	0	0	1	0	2	0	0	8	2	0	163.37083333333334	9360.46375	0.15254196460468278	95.85125	0.5625
1160	다사616034	0	MULTIPOLYGON (((127.0676958157342 37.12850116208244, 127.0676906884864 37.12940255968568, 127.0688164648926 37.12940665976664, 127.0688215787896 37.1285052620302, 127.0676958157342 37.12850116208244)))	0	0	0	0.0	0	10	0	0	2	0	28	40	1	0	293.84270833333335	1207.54	0.13734690999188065	86.98833333333332	0.4166666666666667
1161	다사616035	0	MULTIPOLYGON (((127.0676906884864 37.12940255968568, 127.0676855610103 37.13030395715091, 127.068811350768 37.13030805736508, 127.0688164648926 37.12940665976664, 127.0676906884864 37.12940255968568)))	0	0	0	11.0	0	0	0	0	1	1	3	26	2	0	674.6106250000001	1168.987	0.12547079530117267	65.46099999999998	0.45
1162	다사616036	0	MULTIPOLYGON (((127.0676855610103 37.13030395715091, 127.0676804333061 37.13120535447813, 127.0688062364159 37.13120945482551, 127.068811350768 37.13030805736508, 127.0676855610103 37.13030395715091)))	0	0	0	30.0	0	1	0	0	4	2	7	131	1	0	376.8446875	3820.51875	0.16473914554808738	49.6675	0.5
1163	다사616037	0	MULTIPOLYGON (((127.0676804333061 37.13120535447813, 127.0676753053737 37.13210675166737, 127.0688011218361 37.13211085214795, 127.0688062364159 37.13120945482551, 127.0676804333061 37.13120535447813)))	0	0	0	8.0	1	0	1	1	4	5	217	61	2	0	354.5975	3757.68	0.15053370579009506	57.11333333333332	0.5416666666666666
1164	다사616039	0	MULTIPOLYGON (((127.0676701772131 37.1330081487186, 127.0676650488243 37.13390954563181, 127.0687908919937 37.13391364637882, 127.0687960070287 37.13301224933239, 127.0676701772131 37.1330081487186)))	0	0	0	67.0	0	0	0	0	0	1	0	454	0	0	274.6255208333333	379.7049999999999	0.08706612168073652	96.515	0.5
1165	다사616041	0	MULTIPOLYGON (((127.0676599202073 37.13481094240702, 127.067654791362 37.1357123390442, 127.0687806612409 37.13571644005766, 127.0687857767311 37.13481504328723, 127.0676599202073 37.13481094240702)))	0	0	0	84.0	1	41	0	0	2	2	54	0	0	0	143.5475	641.1299999999999	0.10405065056739432	77.29499999999999	0.5
1166	다사616042	0	MULTIPOLYGON (((127.067654791362 37.1357123390442, 127.0676496622885 37.1366137355434, 127.068775545523 37.13661783669006, 127.0687806612409 37.13571644005766, 127.067654791362 37.1357123390442)))	0	1	0	0.0	0	0	2	0	6	6	0	1	0	0	449.8369375	8486.171	0.1596241364790132	88.48200000000001	0.7
1167	다사616044	1	MULTIPOLYGON (((127.0676445329867 37.13751513190456, 127.0676394034567 37.13841652812772, 127.0687653134042 37.13842062954085, 127.0687704295775 37.13751923318446, 127.0676445329867 37.13751513190456)))	0	0	0	0.0	0	0	2	0	5	2	0	9	0	0	205.38239583333336	7726.029999999999	0.15115154878921708	28.115	0.75
1168	다사616045	0	MULTIPOLYGON (((127.0676394034567 37.13841652812772, 127.0676342736985 37.13931792421287, 127.0687601970033 37.13932202575924, 127.0687653134042 37.13842062954085, 127.0676394034567 37.13841652812772)))	0	1	0	0.0	0	0	1	0	3	3	14	1	0	0	360.83791666666673	704.3000000000003	0.15091275604715929	73.45500000000001	0.5
1169	다사616046	0	MULTIPOLYGON (((127.0676342736985 37.13931792421287, 127.0676291437119 37.14021932015999, 127.0687550803747 37.1402234218396, 127.0687601970033 37.13932202575924, 127.0676342736985 37.13931792421287)))	0	0	0	0.0	0	0	0	0	0	2	35	0	0	0	254.75708333333333	7772.845	0.15847769884677432	28.17	0.75
1170	다사616047	0	MULTIPOLYGON (((127.0676291437119 37.14021932015999, 127.067624013497 37.1411207159691, 127.0687499635184 37.14112481778195, 127.0687550803747 37.1402234218396, 127.0676291437119 37.14021932015999)))	0	0	0	0.0	0	0	0	1	1	6	33	27	1	0	156.85875	7772.845	0.15847769884677432	28.17	0.75
1171	다사616048	0	MULTIPOLYGON (((127.067624013497 37.1411207159691, 127.0676188830538 37.1420221116402, 127.0687448464344 37.14202621358629, 127.0687499635184 37.14112481778195, 127.067624013497 37.1411207159691)))	0	0	0	0.0	0	0	0	0	3	8	1	5	0	0	138.53687499999998	5648.056666666667	0.14790215869682632	49.33000000000001	0.75
1172	다사616049	0	MULTIPOLYGON (((127.0676188830538 37.1420221116402, 127.0676137523823 37.14292350717329, 127.0687397291227 37.14292760925262, 127.0687448464344 37.14202621358629, 127.0676188830538 37.1420221116402)))	0	2	0	0.0	0	0	4	0	4	7	307	43	1	0	98.5040625	5040.04625	0.1826043987180136	53.1075	0.6875
1173	다사616050	0	MULTIPOLYGON (((127.0676137523823 37.14292350717329, 127.0676086214825 37.14382490256834, 127.0687346115832 37.14382900478092, 127.0687397291227 37.14292760925262, 127.0676137523823 37.14292350717329)))	0	0	0	0.0	0	0	0	0	2	7	334	32	0	0	272.3079166666667	2242.1887500000007	0.11576954414941028	82.1275	0.5
1174	다사616051	3	MULTIPOLYGON (((127.0676086214825 37.14382490256834, 127.0676034903543 37.14472629782537, 127.068729493816 37.14473040017121, 127.0687346115832 37.14382900478092, 127.0676086214825 37.14382490256834)))	0	0	0	0.0	0	1	0	1	3	5	39	24	2	0	553.038125	3574.1133333333332	0.1301577514465324	63.84500000000001	0.4583333333333333
1175	다사616052	0	MULTIPOLYGON (((127.0676034903543 37.14472629782537, 127.0675983589978 37.14562769294438, 127.068724375821 37.14563179542347, 127.068729493816 37.14473040017121, 127.0676034903543 37.14472629782537)))	0	0	0	0.0	0	0	0	3	2	3	8	68	0	1	1104.8965625	3781.148333333333	0.13012671589402328	74.91333333333334	0.4166666666666667
1176	다사616053	0	MULTIPOLYGON (((127.0675983589978 37.14562769294438, 127.0675932274129 37.14652908792537, 127.0687192575983 37.14653319053772, 127.068724375821 37.14563179542347, 127.0675983589978 37.14562769294438)))	0	2	0	0.0	0	0	7	0	8	8	6	5	2	1	410.1023958333333	4330.0999999999985	0.1185252224412024	63.83000000000001	0.5416666666666666
1177	다사616054	1	MULTIPOLYGON (((127.0675932274129 37.14652908792537, 127.0675880955997 37.14743048276832, 127.0687141391478 37.14743458551393, 127.0687192575983 37.14653319053772, 127.0675932274129 37.14652908792537)))	0	2	0	0.0	0	0	3	0	6	6	243	76	0	0	544.5553125	3039.415	0.1111574731098802	81.28999999999998	0.5
1178	다사616055	1	MULTIPOLYGON (((127.0675880955997 37.14743048276832, 127.0675829635581 37.14833187747326, 127.0687090204695 37.14833598035214, 127.0687141391478 37.14743458551393, 127.0675880955997 37.14743048276832)))	0	0	0	0.0	0	0	0	0	2	6	142	47	0	1	319.90906249999995	6227.51	0.13477622723879198	83.535	0.5
1179	다사616056	1	MULTIPOLYGON (((127.0675829635581 37.14833187747326, 127.0675778312881 37.14923327204017, 127.0687039015634 37.1492373750523, 127.0687090204695 37.14833598035214, 127.0675829635581 37.14833187747326)))	0	2	0	0.0	0	1	8	0	5	5	53	74	1	1	563.7425	9073.519	0.1441099666898326	59.003	0.65
1180	다사616057	2	MULTIPOLYGON (((127.0675778312881 37.14923327204017, 127.0675726987896 37.15013466646904, 127.0686987824295 37.15013876961446, 127.0687039015634 37.1492373750523, 127.0675778312881 37.14923327204017)))	0	0	0	0.0	0	3	0	2	2	2	94	52	0	0	272.083125	5623.505000000001	0.10513497800748273	71.94999999999997	0.5
1181	다사616058	1	MULTIPOLYGON (((127.0675726987896 37.15013466646904, 127.0675675660628 37.15103606075989, 127.0686936630678 37.15104016403858, 127.0686987824295 37.15013876961446, 127.0675726987896 37.15013466646904)))	0	0	0	12.0	0	0	0	0	1	0	307	84	0	0	207.23291666666665	5623.505000000001	0.10513497800748273	71.94999999999997	0.5
1182	다사616059	1	MULTIPOLYGON (((127.0675675660628 37.15103606075989, 127.0675624331075 37.15193745491271, 127.0686885434783 37.15194155832468, 127.0686936630678 37.15104016403858, 127.0675675660628 37.15103606075989)))	0	2	0	0.0	0	0	0	1	1	0	31	50	0	0	142.54093749999996	5623.505000000001	0.10513497800748273	71.94999999999997	0.5
1183	다사616060	1	MULTIPOLYGON (((127.0675624331075 37.15193745491271, 127.0675572999239 37.15283884892749, 127.0686834236609 37.15284295247275, 127.0686885434783 37.15194155832468, 127.0675624331075 37.15193745491271)))	0	0	0	16.0	0	1	0	1	1	0	20	123	0	0	219.35468750000004	5623.505000000001	0.10513497800748273	71.94999999999997	0.5
1184	다사616061	0	MULTIPOLYGON (((127.0675572999239 37.15283884892749, 127.0675521665117 37.15374024280423, 127.0686783036157 37.15374434648277, 127.0686834236609 37.15284295247275, 127.0675572999239 37.15283884892749)))	0	0	0	11.0	0	0	0	0	2	0	11	62	0	0	224.86916666666667	5623.505000000001	0.10513497800748273	71.94999999999997	0.5
1185	다사616062	1	MULTIPOLYGON (((127.0675521665117 37.15374024280423, 127.0675470328712 37.15464163654296, 127.0686731833426 37.15464574035477, 127.0686783036157 37.15374434648277, 127.0675521665117 37.15374024280423)))	0	1	0	0.0	0	0	2	1	2	0	45	40	0	0	520.1743749999998	5639.625000000001	0.1303662037977968	83.69999999999997	0.5
1186	다사616063	5	MULTIPOLYGON (((127.0675470328712 37.15464163654296, 127.0675418990021 37.15554303014363, 127.0686680628417 37.15554713408874, 127.0686731833426 37.15464574035477, 127.0675470328712 37.15464163654296)))	0	2	0	0.0	0	0	3	0	3	2	6	5	2	0	144.06885416666663	6807.639	0.122328244069603	70.859	0.5
1187	다사616064	0	MULTIPOLYGON (((127.0675418990021 37.15554303014363, 127.0675367649046 37.15644442360626, 127.0686629421128 37.15644852768466, 127.0686680628417 37.15554713408874, 127.0675418990021 37.15554303014363)))	0	1	0	0.0	0	0	0	0	1	3	12	0	2	0	27.71052083333333	6400.056250000002	0.10344748277777573	39.1	0.4375
1188	다사616065	0	MULTIPOLYGON (((127.0675367649046 37.15644442360626, 127.0675316305786 37.15734581693086, 127.0686578211561 37.15734992114256, 127.0686629421128 37.15644852768466, 127.0675367649046 37.15644442360626)))	1	0	0	0.0	0	0	0	0	1	5	27	43	1	0	56.25427083333334	3995.3075	0.0788614345147122	55.59	0.4375
1189	다사616066	0	MULTIPOLYGON (((127.0675316305786 37.15734581693086, 127.067526496024 37.15824721011742, 127.0686526999715 37.15825131446242, 127.0686578211561 37.15734992114256, 127.0675316305786 37.15734581693086)))	2	0	0	0.0	1	1	0	0	0	5	14	38	0	0	81.70635416666667	1594.39	0.03965485711061348	60.665	0.5
1190	다사616067	1	MULTIPOLYGON (((127.067526496024 37.15824721011742, 127.067521361241 37.15914860316594, 127.0686475785589 37.15915270764424, 127.0686526999715 37.15825131446242, 127.067526496024 37.15824721011742)))	0	0	0	9.0	0	0	0	0	0	4	4	66	0	0	50.5515625	1594.39	0.03965485711061348	60.665	0.5
1191	다사616068	0	MULTIPOLYGON (((127.067521361241 37.15914860316594, 127.0675162262295 37.16004999607642, 127.0686424569184 37.16005410068802, 127.0686475785589 37.15915270764424, 127.067521361241 37.15914860316594)))	0	0	0	21.0	0	0	0	0	0	7	5	417	1	1	178.6884375	1890.743333333333	0.04435253962548095	62.81999999999999	0.5
1192	다사616069	0	MULTIPOLYGON (((127.0675162262295 37.16004999607642, 127.0675110909894 37.16095138884886, 127.06863733505 37.16095549359376, 127.0686424569184 37.16005410068802, 127.0675162262295 37.16004999607642)))	0	0	0	8.0	0	5	0	0	0	6	0	32	0	1	55.44385416666667	2502.600000000001	0.03834583029890494	44.515	0.5
1193	다사616070	0	MULTIPOLYGON (((127.0675110909894 37.16095138884886, 127.0675059555208 37.16185278148324, 127.0686322129537 37.16185688636146, 127.06863733505 37.16095549359376, 127.0675110909894 37.16095138884886)))	0	1	0	0.0	0	0	0	1	1	5	3	31	1	0	63.70833333333333	14530.689999999995	0.12407318330236534	76.425	0.8333333333333334
1194	다사616071	0	MULTIPOLYGON (((127.0675059555208 37.16185278148324, 127.0675008198236 37.16275417397959, 127.0686270906294 37.16275827899112, 127.0686322129537 37.16185688636146, 127.0675059555208 37.16185278148324)))	0	1	0	0.0	0	0	2	1	3	6	0	0	1	0	36.6875	16814.19125	0.15385774479559633	81.18875	0.9375
1195	다사616072	1	MULTIPOLYGON (((127.0675008198236 37.16275417397959, 127.0674956838979 37.16365556633787, 127.0686219680771 37.16365967148273, 127.0686270906294 37.16275827899112, 127.0675008198236 37.16275417397959)))	0	3	0	0.0	0	0	8	0	3	7	0	28	1	0	116.50729166666667	6905.001666666668	0.1274393837843587	61.36833333333334	0.6666666666666666
1196	다사616073	0	MULTIPOLYGON (((127.0674956838979 37.16365556633787, 127.0674905477436 37.16455695855812, 127.0686168452968 37.1645610638363, 127.0686219680771 37.16365967148273, 127.0674956838979 37.16365556633787)))	0	1	0	0.0	0	0	6	1	2	6	0	6	0	0	68.84016666666668	7238.14	0.13397114007783528	49.345	0.75
1197	다사616074	0	MULTIPOLYGON (((127.0674905477436 37.16455695855812, 127.0674854113607 37.16545835064031, 127.0686117222886 37.1654624560518, 127.0686168452968 37.1645610638363, 127.0674905477436 37.16455695855812)))	0	0	0	0.0	0	3	6	1	3	6	221	7	0	0	127.50708333333334	5411.8516666666665	0.11824294734743035	51.62000000000001	0.6666666666666666
